id|geom|accuracy|ns_neotectonic_section_id|ns_fault_summary_id|ns_average_dip|ns_is_active|ns_is_episodic|ns_surface_dip|ns_name|ns_aseismic_slip_factor|ns_compiler_id|ns_completion_id|ns_contributor_id|ns_dip_dir|ns_disp|ns_downthrown_side_id|ns_last_movement|ns_length|ns_lower_sm_depth|ns_recurrence_interval|ns_net_slip_rate|ns_slip_type_id|ns_strike|ns_strike_slip_rate|ns_upper_sm_depth|ns_vert_slip_rate|ns_created_date|ns_modified_date|fs_fault_summary_id|fs_aseismic_slip_factor|fs_compiler_id|fs_completion_id|fs_contributor_id|fs_average_dip|fs_dip_dir|fs_displacement|fs_downthrown_side_id|fs_is_active|fs_is_episodic|fs_is_section_summary|fs_last_movement|fs_length|fs_lower_sm_depth|fs_name|fs_recurrence_interval|fs_strike_slip_rate|fs_slip_type_id|fs_strike|fs_upper_sm_depth|fs_created_date|fs_modified_date|fs_net_slip_rate|fs_vert_slip_rate|slip_type|
27892|LINESTRING(175.809973516643 -40.3514056986062,175.810964786682 -40.3502506953322,175.812615703258 -40.3487461981929,175.814529070557 -40.3470415397782,175.816208367445 -40.3455858544727,175.818299155385 -40.3441155811423,175.820099512762 -40.3427424795024,175.821005929999 -40.3421706520292,175.822889043574 -40.340948663182,175.823112790702 -40.3408080239977)|100000|109038|77416||t|f|||0.00|576|||320||231||||||205|||(0.0,0.0,0.0)||2012-04-30|2012-04-30|77416|0.00|576|||(,,75)|327|(,,4.52)|231|t|f|f||||Wellington Fault|(,,375)|(,,6.6)|205||(0.0,0.0,0.0)|2012-03-28|2012-03-28|(,,6.6)|(,,1.05)|Dextral
27893|LINESTRING(175.798371080897 -40.3630142598419,175.799731706709 -40.3618098489642,175.80056607464 -40.3609110497172,175.802090322283 -40.3592521028363,175.804165797232 -40.3574670972453,175.806067341067 -40.355821445177,175.807303475949 -40.3544622823292,175.808656978699 -40.3530236555615,175.809053446648 -40.352432808442,175.809973516643 -40.3514056986062)|100000|109038|77416||t|f|||0.00|576|||320||231||||||205|||(0.0,0.0,0.0)||2012-04-30|2012-04-30|77416|0.00|576|||(,,75)|327|(,,4.52)|231|t|f|f||||Wellington Fault|(,,375)|(,,6.6)|205||(0.0,0.0,0.0)|2012-03-28|2012-03-28|(,,6.6)|(,,1.05)|Dextral
27894|LINESTRING(174.802566110083 -41.3291899438695,174.802715920574 -41.3290975473411,174.802836024828 -41.3289020387627,174.802925711767 -41.3284683323336,174.803044212348 -41.328214306442,174.803374097679 -41.3273895815275,174.803418417834 -41.3272628008192,174.803443797587 -41.3267715530999,174.803426610777 -41.3263620264114,174.803541299511 -41.3254235673433,174.803553845183 -41.3250090742008,174.803658820074 -41.3245886382145,174.803746003636 -41.3241729824216,174.803938007121 -41.3234404669873,174.804272790474 -41.3212691925132,174.804438942708 -41.3209018409694,174.804766971766 -41.3203383269172,174.805007186829 -41.3197311481482,174.805139875872 -41.3193418007327,174.80528887167 -41.3188936566901,174.80524300685 -41.3187457645598,174.805225194947 -41.3183137305279,174.805221322875 -41.3178454531428,174.805296769124 -41.3175470626006,174.80538590734 -41.317203426023,174.805317248999 -41.3161147100046,174.80540515177 -41.3157260599911,174.805508743999 -41.3152561066985,174.805550486214 -41.3149267184537,174.805611248972 -41.3146375628497,174.805684222677 -41.3142491452022,174.80568044702 -41.3138934470438,174.805619708465 -41.3135296305696,174.80551046972 -41.3131395507231,174.805554431086 -41.3128911862379,174.80562863691 -41.3125477817428,174.80580354112 -41.3118470495711,174.805863806642 -41.3115398882483,174.805890866937 -41.3112197349441,174.806026248704 -41.3109294149996,174.806088956333 -41.3108203587486)|100000|107341|75730||t|f||Evans Bay Fault|0.00|576||||||||||||||(0.0,0.0,0.0)||2012-04-30|2012-04-30|75730|0.00|576|||||||t|f|f||||Evans Bay Fault|||||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||
27895|LINESTRING(174.806088956333 -41.3108203587486,174.806219970665 -41.3105886490166,174.806353915562 -41.3100281554541,174.806503500014 -41.3096025154468,174.806517012746 -41.3092240307348,174.806436290512 -41.3086758921769,174.806494845871 -41.308197632887,174.806474684975 -41.3076800721891,174.806532005239 -41.3071567993487,174.806695989592 -41.3068209992842,174.806980517762 -41.3063076905293,174.807206167355 -41.306042979554,174.807493012541 -41.3057232736728,174.807795025411 -41.3054123367638,174.808201252282 -41.3050907651276,174.808487965017 -41.3047665554375,174.809015832955 -41.3043079828519,174.809256143619 -41.3040340320417,174.809377048991 -41.3038700250966,174.809556904513 -41.3036780771456,174.809600579482 -41.3035287866689,174.809632315849 -41.3033796827501,174.80965898426 -41.3030460239031)|100000|107341|75730||t|f||Evans Bay Fault|0.00|576||||||||||||||(0.0,0.0,0.0)||2012-04-30|2012-04-30|75730|0.00|576|||||||t|f|f||||Evans Bay Fault|||||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||
27896|LINESTRING(174.889807673839 -41.2916467887588,174.889853257874 -41.2913623344226,174.889878228544 -41.2909836462948,174.889861810854 -41.2906191435983,174.889843054486 -41.2902771957331,174.889825459376 -41.2899757589574,174.889928543704 -41.2895102323103,174.890027289679 -41.2885809318532,174.890040968292 -41.2882249443603,174.890082533239 -41.2879045284291,174.890350382655 -41.2873552514023,174.89036509163 -41.287035273672,174.890313786762 -41.2865992865089,174.890235112897 -41.2861457326327,174.890261386297 -41.285708478949,174.890318673723 -41.2852076720224,174.890361558082 -41.2847251135085,174.890298046409 -41.2843838956579,174.890277887089 -41.2838888561106,174.890364622072 -41.2833740580856,174.890498174044 -41.2829305492235,174.890524444744 -41.2824932950448,174.890690410253 -41.2821393237055,174.890597322239 -41.2818075953546,174.890730064214 -41.2815442334096,174.890865158799 -41.2811547389072,174.890906973917 -41.2808433245161,174.89104035807 -41.2806024684128,174.890964237535 -41.2804460940185,174.890992425011 -41.2801799356354)|100000|107776|76165||t|f||Eastbourne Fault|0.00|576||||||||||||||(0.0,0.0,0.0)||2012-04-30|2012-04-30|76165|0.00|576|||||||t|f|f||||Eastbourne Fault|||||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||
27897|LINESTRING(174.849910372258 -41.2749126631963,174.850167139348 -41.2748094866822,174.850317629208 -41.2744288003653,174.850603041995 -41.2741765544865,174.850768744579 -41.2739127114652,174.851038605769 -41.2736381962875,174.851279138025 -41.2733821628163,174.851429589959 -41.2732131330157,174.851745786515 -41.2728883382645,174.852074950031 -41.2723877043738,174.852329580664 -41.2719963424133,174.852508290467 -41.2716647382286,174.852734273626 -41.2714224443676,174.852899328739 -41.271136091568,174.853154582007 -41.270767234407,174.853516084562 -41.2703561455029,174.85372486754 -41.270033064481,174.85411588656 -41.2695044136484,174.85441435357 -41.269080821088,174.854654042884 -41.2686896927813,174.85495414819 -41.2683246161338,174.855256220462 -41.2679234802366,174.855525025949 -41.2676129438889,174.855794912531 -41.2672348391012,174.856020376057 -41.2667628751373,174.856274145377 -41.2662364164422,174.856467734456 -41.2659045667897,174.856676558484 -41.2654779017682,174.856824836629 -41.2650206837834,174.857048902541 -41.2642875444961,174.857180429686 -41.2636594665294,174.857343302284 -41.2630849258477,174.857473742517 -41.2625244152705,174.857606977741 -41.2618512752998,174.857662652604 -41.2613910380447,174.857780708589 -41.2609207929543,174.857807501694 -41.2606006235126,174.857713410621 -41.2601202723483,174.857664439792 -41.2596527071862,174.857647010582 -41.2591396020806,174.857595447957 -41.2584739297755,174.857504276013 -41.2580971089712,174.85743804697 -41.2576523372113,174.857405824688 -41.2573556312432,174.857356293284 -41.2567619799436,174.857306314262 -41.2562584032884,174.85724497127 -41.2558811034873,174.857121067616 -41.2554012294354,174.857056179741 -41.2548978916263,174.857109457516 -41.2541404688001,174.857168239097 -41.2536846841613,174.857117446337 -41.2530460184749,174.857068174622 -41.2524613688615,174.857079112766 -41.2520018480889,174.85709245742 -41.2516278529825,174.8572087385 -41.2508829287617,174.857280896884 -41.2505845475442,174.857414365106 -41.2499204081044,174.857766321594 -41.2484331452641,174.857899265268 -41.2479626590296,174.858122681732 -41.2475267475771,174.858301931662 -41.2472176396146,174.858571086964 -41.2468170200896,174.858828184346 -41.2464120900904,174.859156150756 -41.2458754228634,174.859395860681 -41.2452771246424,174.859694632047 -41.2447634415543,174.860099731729 -41.2442120219548,174.860427930858 -41.2436843536951,174.860758408806 -41.2432377089592,174.861058874366 -41.2428906205052,174.861418527456 -41.2424209876856,174.861809897582 -41.2420183945837,174.862245415504 -41.2414889946124,174.862635250996 -41.2410323823911,174.863070060886 -41.2405840517646,174.863478665011 -41.240158658292,174.864185674431 -41.239525804963,174.865042190302 -41.238800470347,174.865495240554 -41.2383653464997,174.866112653981 -41.2379410815348,174.866517858956 -41.2375022213738,174.866819032189 -41.2371821261209,174.867436627692 -41.2368704362118,174.867751629906 -41.2366176665322,174.868293559255 -41.2359514231328,174.868533200946 -41.2357764255006,174.868714816975 -41.2357644869879,174.869138594454 -41.2354559164145,174.869726064869 -41.2349240330738,174.870145193282 -41.2345569893682,174.870569211429 -41.2342574163218,174.870945475631 -41.2340621921042,174.871307898305 -41.2337996391323,174.871624147144 -41.2335918725698,174.871939755888 -41.2333615983789,174.872241093809 -41.2331540712084,174.872407457467 -41.2330252846533,174.872541791534 -41.2329240364898,174.872905306218 -41.232805570146)|100000|109042|77417||t|f||Somes Island West Fault|0.00|576||||||||||||||(0.0,0.0,0.0)||2012-04-30|2012-04-30|77417|0.00|576|||||||t|f|f||||Somes Island West Fault|||||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||
27928|LINESTRING(175.217791778522 -41.1859344823651,175.219003861425 -41.1852807608237,175.219828055921 -41.1848821602099,175.221851642879 -41.1838975994617,175.224235490699 -41.1827259400468,175.226595422786 -41.1812889758098,175.228466385325 -41.1802036473359,175.23048945396 -41.1793000083508,175.232138550044 -41.1784440736961)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27929|LINESTRING(175.669193049133 -40.8125967632395,175.669857241946 -40.8123787324295,175.670487302279 -40.8119002218213,175.671156640444 -40.8112180959737)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27930|LINESTRING(175.555960085525 -40.9201470020908,175.557367834218 -40.9190754078642,175.55748897028 -40.9189826448132,175.558406351574 -40.9183632950509)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27931|LINESTRING(175.554647266806 -40.9215272796583,175.555444367927 -40.9211763630814,175.556006787696 -40.9207450427135,175.556185705144 -40.9206104662088,175.556618797409 -40.9202135293436)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27932|LINESTRING(175.255198512517 -41.160189882127,175.256892065398 -41.158738232213,175.259598094515 -41.1571857416027)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27933|LINESTRING(175.147765758252 -41.2387567816171,175.149873615654 -41.2379881141772,175.151146937143 -41.2373339847955,175.152428448544 -41.2369318861339,175.153751973792 -41.2365379991998,175.155419513409 -41.2358089399527,175.156800938293 -41.2351797575324)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27971|LINESTRING(175.296731252845 -41.1280773207203,175.297337985251 -41.1274527747775,175.298468362992 -41.1265566155437,175.300001273161 -41.1254182552209,175.302119907302 -41.1246825740697)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27898|LINESTRING(174.859308194577 -41.2772164546432,174.859338727582 -41.2771349040348,174.859654395805 -41.2767920831604,174.859970378532 -41.2763546859457,174.860193176269 -41.2759998452705,174.86040467325 -41.2756677024558,174.860581955356 -41.2752865721439,174.860835719953 -41.2747601050074,174.860986529052 -41.2743929094649,174.861118358995 -41.2740935690746,174.861435524214 -41.2735931013793,174.861628091992 -41.273225233472,174.861882033667 -41.2728113446918,174.862093572809 -41.2723756204485,174.862287210441 -41.2719401836792,174.862510235324 -41.2715943409665,174.862764292439 -41.2711849514766,174.863019295542 -41.2707034923677,174.863304761155 -41.2702440591723,174.863528792335 -41.2699342249547,174.863740253506 -41.269602075791,174.86394961984 -41.2693014834614,174.864142797384 -41.268956117729,174.864369803312 -41.2686462338191,174.864879099624 -41.2681876952318,174.865209031109 -41.2677185338964,174.865568205959 -41.2671228060602,174.865824501278 -41.2665827753574,174.866092032764 -41.2661236235065,174.866454957437 -41.2657665106686,174.866784430288 -41.2653874191556,174.867263654821 -41.264816769995,174.867595516269 -41.2643115430827,174.86793892139 -41.2637926187513,174.868162960656 -41.2633791969922,174.86837124236 -41.2628309277939,174.868487567351 -41.2623021556943,174.868559583814 -41.261684030973,174.868617604304 -41.2613093143147,174.868900159356 -41.2605391794503,174.869150664727 -41.2597965813746,174.869359614535 -41.2591672380306,174.869474699718 -41.2584898726786,174.869517261051 -41.25788573229,174.869616792645 -41.2571861007351,174.869672861261 -41.2565322046699,174.869656566238 -41.2561676936963,174.86962135685 -41.255767461046,174.869436696353 -41.2552525536488,174.86928091991 -41.2548092337099,174.869080078346 -41.2542495530062,174.868970366343 -41.2537469447978,174.868832107975 -41.253289831108,174.86869023202 -41.2528102586438,174.868656839893 -41.2521578061449,174.868755735559 -41.2514356673363,174.868750840075 -41.2508412986746,174.868686888366 -41.2503739781608,174.868608332806 -41.2498123220039,174.868559344737 -41.2492411816831,174.868721243231 -41.2485315354745,174.868836649743 -41.2479712514615,174.868999333804 -41.2475002719051,174.869224050163 -41.2469021953192,174.869371358983 -41.246309871535,174.86960858385 -41.2458376871399,174.869894918779 -41.2454142463455,174.87022138724 -41.2448280339684,174.870672626022 -41.2441182125606,174.871076353884 -41.2435217421835,174.871465803567 -41.242948018092,174.871840291589 -41.2424781127965,174.872246297078 -41.2419626624085,174.8726519132 -41.2414337065568,174.87322130568 -41.2407895139576,174.873793370234 -41.2402398467205,174.874185929706 -41.2398822260172,174.87466499453 -41.2394196246509,174.875266636562 -41.2387568855019,174.875882623101 -41.2381794754375,174.876350888944 -41.2377575724477,174.876920853902 -41.2371358683688,174.877357498566 -41.2366514259614,174.877748700424 -41.2363523590126,174.878092835121 -41.2360765713942,174.878513880794 -41.2356734389843,174.878983008953 -41.2352830347892,174.879222141843 -41.2349864308516,174.879492205902 -41.2348334336243,174.88009689608 -41.2344903613455)|100000|108648|77033||t|f||Somes Island East Fault|0.00|576||||||||||||||(0.0,0.0,0.0)||2012-04-30|2012-04-30|77033|0.00|576|||||||t|f|f||||Somes Island East Fault|||||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||
27899|LINESTRING(175.68512998774 -40.7957953058646,175.687878018121 -40.7920557537548,175.689947385862 -40.7894265262558,175.691741998397 -40.7866009446445,175.693186002514 -40.7842699907713,175.693990037052 -40.7829719620699,175.694485161063 -40.7820234727618,175.697270445997 -40.7777647694091,175.699233229318 -40.7755973100988,175.700650837451 -40.7737984079718,175.702325455861 -40.7715430147773,175.704172423132 -40.7686439066421,175.705272854177 -40.767212723721)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27900|LINESTRING(175.663446017107 -40.8175986242241,175.663112580703 -40.8179351311516,175.662494079786 -40.81840882927,175.661136688749 -40.8193860116079,175.660003301458 -40.8201823507199,175.659080895756 -40.8211404967739)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27901|LINESTRING(175.655946626666 -40.8235863761337,175.65687526451 -40.8230064931959,175.65699887428 -40.8229090594851,175.657628049635 -40.8224036151792,175.657952553164 -40.8221394025662,175.659043823163 -40.8211773850572,175.659080895756 -40.8211404967739)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27902|LINESTRING(175.655898356352 -40.8196144947285,175.656508387502 -40.8191500358505,175.657248763569 -40.818385280895,175.657818217135 -40.8177956199152,175.65803905935 -40.8172364887376,175.658304504343 -40.8166808366416,175.658806602407 -40.8163359627745,175.659714544504 -40.8160583339639,175.660718697191 -40.8156658718821,175.66180074513 -40.8151454817228)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27903|LINESTRING(175.613727917541 -40.8633493522051,175.614340896862 -40.8624886716657,175.614982688875 -40.8610012205813,175.615593687752 -40.8597126560314,175.615822207579 -40.8588831785901)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27904|LINESTRING(175.55978955935 -40.9168868249388,175.560551851998 -40.9160186463245,175.561059764066 -40.9155614802724,175.561929479874 -40.9147855051894,175.563271853729 -40.9134089894998,175.564678693608 -40.9121661581372,175.565892318565 -40.9109951578381,175.56732788883 -40.9095759868154,175.567631536034 -40.9092899817794,175.569299277838 -40.9077350077975,175.569577256252 -40.9074765932433,175.570698609511 -40.9062265102564,175.571852693561 -40.9051333399178,175.572548024751 -40.904460251342,175.572927521093 -40.9041410150385,175.573643222416 -40.9036116054879,175.574138404047 -40.9030600707785,175.574631452178 -40.9027608244217,175.575341880787 -40.9023261124589,175.57670010534 -40.9012193394027,175.577618491697 -40.9002529737413,175.577773064324 -40.9001053914873,175.578356805788 -40.8995428561673,175.578444037504 -40.8994192950971,175.579040693737 -40.8985771985541,175.579269049431 -40.8984189610502,175.580191010293 -40.8977768081267,175.58120995036 -40.8968802412332)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27905|LINESTRING(175.558406351574 -40.9183632950509,175.558991450042 -40.9178278590416,175.55978955935 -40.9168868249388)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27906|LINESTRING(175.439038022781 -41.024275115085,175.439888115695 -41.023617628586,175.440916957544 -41.0228888060959,175.442264509921 -41.022013625393,175.443003631283 -41.021493577313)|50000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27907|LINESTRING(175.59310883882 -40.8852091684115,175.593318582388 -40.8847270041578,175.593933637033 -40.8842132325838,175.594783744059 -40.8834869855926,175.595197045222 -40.8832795243323,175.595541802271 -40.8830645903007)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27908|LINESTRING(175.225610954088 -41.1863114327563,175.22600895188 -41.1858264002349)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27909|LINESTRING(175.684080764918 -40.7967521007729,175.683843976956 -40.7970548960167,175.683792668423 -40.7971056366096,175.683630221011 -40.7972670650672)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27910|LINESTRING(175.490714826131 -40.9838494863187,175.490888777594 -40.9837331389098,175.491092591309 -40.9836206526716,175.491382854771 -40.9835153135542,175.491535578331 -40.9834669844513,175.491766687004 -40.9834484967548,175.491914820543 -40.983436299233,175.492215743625 -40.9834568449533,175.492530062823 -40.9835176388405,175.492720780475 -40.9835315481856,175.4929880282 -40.9835257922228,175.493332649487 -40.9835228730492,175.49351361522 -40.9835144703806)|50000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
27911|LINESTRING(175.675580722075 -40.8067374341799,175.676264995048 -40.8058387122755)|100000|109029|77407|(,,1)|t|f||Wairarapa Fault|0.00|576|||305|(,,12.1)|231|(95,95,95)|||(1040,1420,1230)|(,,11.6)|205||(,,8.1021)|(0.0,0.0,0.0)|(,,1.1351)|2012-04-30|2012-04-30|77407|0.00|576|||(,,80)|310|(,,12.1)|231|t|f|f|(95,95,95)|||Wairarapa Fault|(1040,1420,1230)|(,,11.5)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,11.6)|(,,1.1)|Dextral
